pickslip_id,parts_m,edge_freq
pickslip_8590100203,"part_8589938919,part_8589940789,part_8589940928,part_8589975475",2
pickslip_8590015262,"part_8589938919,part_8589940789,part_8589940923,part_8589940928",1
pickslip_8590119986,"part_8589938919,part_8589940923,part_8589940928,part_8589941518",2
pickslip_8590157034,"part_8589940923,part_8589940928,part_8589996508,part_8590034423",1
pickslip_8590222447,"part_8589938919,part_8589939981,part_8589940923,part_8589940928",1
pickslip_8590194656,"part_8589935296,part_8589938919,part_8589940923,part_8589940928",1
pickslip_8590201650,"part_8589938919,part_8589940923,part_8589940928,part_8589957536,part_8589977098",1
pickslip_8590170719,"part_8589940923,part_8589940928,part_8589997150",2
pickslip_8590017888,"part_8589938919,part_8589940928",8
pickslip_8590229115,"part_8589940844,part_8589949419,part_8590221630",1
pickslip_8590213018,"part_8589935943,part_8589938368,part_8589942466",1
pickslip_8590165038,"part_8589935075,part_8589935943,part_8589938368",1
pickslip_8589999600,"part_8589942827,part_8589964851",1
pickslip_8590098437,"part_8589935077,part_8589938390,part_8589942827,part_8589976355",1
pickslip_8590022539,"part_8589957536,part_8590017300",1
pickslip_8590173840,"part_8589934682,part_8590017300",1
pickslip_8590068367,"part_8589938754,part_8590025993",1
pickslip_8590129181,"part_8589935286,part_8589938660,part_8589938680,part_8589938681",2
pickslip_8590165386,"part_8589953244,part_8589988107",1
pickslip_8590119678,"part_8589938919,part_8589975491,part_8589997150",1
pickslip_8590041527,"part_8589975475,part_8589988107",1
pickslip_8590151500,"part_8589940789,part_8589940923",3
pickslip_8590159123,"part_8589938919,part_8589940789,part_8589940923",1
pickslip_8590217389,"part_8589938919,part_8589940789,part_8589940923,part_8589943849,part_8589997150",1
pickslip_8590146922,"part_8589940923,part_8589941518",1
pickslip_8590130820,"part_8589936266,part_8589940923,part_8589941518",1
pickslip_8590020470,"part_8589935706,part_8589936195,part_8589937662,part_8589940923",1
pickslip_8590208255,"part_8589934747,part_8589940923",1
pickslip_8590202409,"part_8589941518,part_8589944095,part_8589945245",1
pickslip_8590034423,"part_8589938919,part_8590034423",1
pickslip_8590120758,"part_8589935276,part_8589936266,part_8589937169",1
pickslip_8590159818,"part_8589936266,part_8590005327",1
pickslip_8589971022,"part_8589936195,part_8589937662,part_8589938919,part_8589940940",1
pickslip_8590222194,"part_8589938919,part_8589940588",1
pickslip_8590216213,"part_8589938919,part_8589940940",14
pickslip_8590193389,"part_8589938919,part_8589997150",1
pickslip_8589983041,"part_8589935459,part_8589935760",1
pickslip_8590126517,"part_8589989352,part_8590050667",1
pickslip_8589989404,"part_8589989352,part_8589989403,part_8589989404,part_8589989405",1
pickslip_8590127486,"part_8589938788,part_8589976801,part_8589989404,part_8589989405,part_8590028728",1
pickslip_8590141706,"part_8589941349,part_8589989404,part_8589989405,part_8590030617,part_8590141708",1
pickslip_8590121285,"part_8589938788,part_8589976801,part_8589989405,part_8590030781,part_8590093082",1
pickslip_8590150913,"part_8589937662,part_8589987145,part_8590150913",1
pickslip_8590077884,"part_8589938558,part_8589946397,part_8589970090,part_8589982716,part_8589982718,part_8590024160",1
pickslip_8590024165,"part_8589936192,part_8589936193,part_8589936633,part_8589966203,part_8589970090,part_8589982718,part_8590024160",1
pickslip_8590199202,"part_8589938558,part_8589970090",2
pickslip_8590157556,"part_8589935992,part_8589936633,part_8589970090",1
pickslip_8590158852,"part_8589938558,part_8589938569,part_8589946397,part_8589982718,part_8590005387,part_8590024160",1
pickslip_8590099291,"part_8589936192,part_8589938558,part_8589938569,part_8589982718,part_8590024160",1
pickslip_8590158865,"part_8589935166,part_8589936632,part_8590003386",1
pickslip_8590079935,"part_8589935166,part_8589940590,part_8589944724,part_8589972884,part_8589980720",1
pickslip_8589967597,"part_8589935087,part_8589935166,part_8589940590",6
pickslip_8590146379,"part_8589935075,part_8589935087,part_8589935166,part_8589940588,part_8589940590,part_8589944092,part_8589980720",1
pickslip_8589940591,"part_8589935087,part_8589935166,part_8589940588,part_8589940590",7
pickslip_8590050947,"part_8589935087,part_8589935166,part_8589935276,part_8589940588,part_8589940590",1
pickslip_8590188367,"part_8589935087,part_8589935166,part_8589935992,part_8589936633,part_8589940590",1
pickslip_8590201557,"part_8589935166,part_8589944092,part_8589944724",1
pickslip_8590150364,"part_8589935087,part_8589935166,part_8589935814,part_8589939924,part_8589940588,part_8589969486,part_8589980720",1
pickslip_8589975486,"part_8589935087,part_8589935166,part_8589935277,part_8589940588",1
pickslip_8589963961,"part_8589935087,part_8589935166,part_8589940588,part_8589944092",1
pickslip_8590035359,"part_8589935166,part_8589949369",1
pickslip_8590175662,"part_8589935166,part_8589935792",1
pickslip_8590237339,"part_8589935166,part_8589935277,part_8589935814,part_8589938569,part_8589939924,part_8590055719",1
pickslip_8589952248,"part_8589935166,part_8589935277",3
pickslip_8590207594,"part_8589935166,part_8589935277,part_8589970244",1
pickslip_8590192207,"part_8589934734,part_8589935166,part_8589944167",1
pickslip_8590030358,"part_8589935166,part_8589937089,part_8589939054,part_8589972884",1
pickslip_8590148130,"part_8589935166,part_8589938864",1
pickslip_8590154422,"part_8589935166,part_8589972884",1
pickslip_8590237341,"part_8589938558,part_8589944092",1
pickslip_8590167577,"part_8589935277,part_8589935902,part_8589936193,part_8589938569,part_8589946397,part_8589963375",1
pickslip_8590045143,"part_8589946397,part_8589982716",1
pickslip_8589957467,"part_8589951634,part_8589957457,part_8589957467",1
pickslip_8589936062,"part_8589936061,part_8589936062",3
pickslip_8590148799,"part_8589934747,part_8589936062",1
pickslip_8590069230,"part_8589936061,part_8589937662,part_8589940927",1
pickslip_8590038362,"part_8589935216,part_8589935408,part_8589936061,part_8589937662,part_8589940699,part_8589940927,part_8589976259,part_8590001945",1
pickslip_8590093676,"part_8589935216,part_8589936061,part_8589937662,part_8589940700,part_8589976259,part_8590001945",1
pickslip_8590059640,"part_8589934914,part_8589936061,part_8589937574,part_8589937662,part_8589976259,part_8590001945",1
pickslip_8590033466,"part_8589936061,part_8589936195,part_8589937662",6
pickslip_8590019887,"part_8589935706,part_8589936061",1
pickslip_8590195347,"part_8589935216,part_8589937662,part_8589940927",1
pickslip_8590059516,"part_8589935216,part_8589937662",20
pickslip_8590264881,"part_8589935216,part_8589937662,part_8589976259,part_8590001945",1
pickslip_8590017195,"part_8589935216,part_8589936195,part_8589937662",1
pickslip_8590195451,"part_8589934707,part_8589934897,part_8589934990,part_8589935077,part_8589935216,part_8589937662",1
pickslip_8590048288,"part_8589935216,part_8589937662,part_8589977121",1
pickslip_8590151743,"part_8589935216,part_8589935992,part_8589937662,part_8589977121",1
pickslip_8590156665,"part_8589937662,part_8589952306,part_8589976259,part_8590001945",1
pickslip_8590047621,"part_8589937662,part_8589976259,part_8590001945",2
pickslip_8590133618,"part_8589937662,part_8589940782,part_8589976259,part_8590001945",1
pickslip_8589963670,"part_8589936195,part_8589937662",3
pickslip_8590139272,"part_8589934707,part_8589937662",1
pickslip_8590113484,"part_8589937662,part_8589959137",1
pickslip_8590165373,"part_8589934897,part_8589935077,part_8589935216",1
pickslip_8590019919,"part_8589938604,part_8589940762,part_8589966629,part_8589968667",1
pickslip_8590102118,"part_8589940762,part_8590019660",1
pickslip_8590041486,"part_8589968667,part_8590019660",1
pickslip_8590267501,"part_8589966629,part_8589968667",1
pickslip_8590065602,"part_8589947721,part_8589947722",5
pickslip_8589947730,"part_8589947721,part_8589947722,part_8589947731",1
pickslip_8590234999,"part_8589941001,part_8589947721,part_8589947722",1
pickslip_8590210866,"part_8589934823,part_8589940993,part_8589947721,part_8589947731",1
pickslip_8590135196,"part_8589934823,part_8590135126,part_8590135196",1
pickslip_8590185449,"part_8589934897,part_8589936385,part_8589950228",1
pickslip_8590277705,"part_8589938365,part_8589938390,part_8589942827",1
pickslip_8590153003,"part_8589942827,part_8590153003",1
pickslip_8589961857,"part_8589936195,part_8589942827",1
pickslip_8589986328,"part_8589938390,part_8589938852,part_8589941231,part_8589958928,part_8589960017,part_8589984450,part_8589986461",1
pickslip_8589956895,"part_8589934897,part_8589938390,part_8589941108",1
pickslip_8589989674,"part_8589934678,part_8589934694,part_8589938390",1
pickslip_8590044590,"part_8589938390,part_8589954650",1
pickslip_8590063137,"part_8589936360,part_8589996093,part_8590063138,part_8590063156,part_8590063157",1
pickslip_8590077395,"part_8589934897,part_8590063138,part_8590076657,part_8590077393,part_8590077394,part_8590077396,part_8590077397,part_8590077424,part_8590077435,part_8590077436",1
pickslip_8590136463,"part_8589936997,part_8589939393,part_8589941961,part_8589964329,part_8589986431,part_8590015114,part_8590027283,part_8590027284,part_8590061988,part_8590065252,part_8590067902,part_8590074404,part_8590074651,part_8590074657",1
pickslip_8590027285,"part_8590015114,part_8590027283,part_8590027284,part_8590027285,part_8590027286",1
pickslip_8590088984,"part_8589947716,part_8590027283",1
pickslip_8590120197,"part_8589939341,part_8589939394,part_8589974209,part_8589987637,part_8589987766,part_8590027283,part_8590032367,part_8590036520,part_8590061988,part_8590074734,part_8590117281,part_8590117298,part_8590120182",1
pickslip_8590209459,"part_8589941671,part_8589948185,part_8589992502,part_8590092709",1
pickslip_8590068873,"part_8589940590,part_8589944724",1
pickslip_8590223153,"part_8589935087,part_8589936213,part_8589940590,part_8589947033,part_8589976408",1
pickslip_8590033230,"part_8589940588,part_8589940590",3
pickslip_8590092959,"part_8589938569,part_8589940590",1
pickslip_8589966688,"part_8589937996,part_8589940590",1
pickslip_8590015385,"part_8590015078,part_8590015087",1
pickslip_8590061862,"part_8589944092,part_8589944724,part_8589980720",3
pickslip_8590260741,"part_8589935087,part_8589938569",1
pickslip_8590023699,"part_8589938569,part_8589939054,part_8589940588,part_8589968972,part_8589972884,part_8589980720",1
pickslip_8590228067,"part_8589940588,part_8589969486",1
pickslip_8590103174,"part_8589940588,part_8589944092,part_8589969486",1
pickslip_8590045965,"part_8589940588,part_8589944095,part_8589955513,part_8589955532",1
pickslip_8590257244,"part_8589940588,part_8589959583",1
pickslip_8590016623,"part_8589936982,part_8589947011",1
pickslip_8590164564,"part_8589940983,part_8589945648,part_8589955832,part_8589966296,part_8589966320,part_8590039584,part_8590120704,part_8590164563",2
pickslip_8590222365,"part_8589941253,part_8589945648,part_8589966296,part_8589966320,part_8590222365",1
pickslip_8589945649,"part_8589945648,part_8589945649",1
pickslip_8590149367,"part_8589935938,part_8589940983,part_8589945648",1
pickslip_8590113274,"part_8589934855,part_8590026931",1
pickslip_8590269507,"part_8589989304,part_8590010266",1
pickslip_8590027005,"part_8589935695,part_8589935696,part_8589955812,part_8589955815,part_8589989304,part_8590010266",1
pickslip_8590152869,"part_8589936360,part_8589941734,part_8590136387,part_8590152874",1
pickslip_8590262414,"part_8590262414,part_8590262415",1
pickslip_8590069442,"part_8589941258,part_8590041752,part_8590069432,part_8590069441",1
pickslip_8590190058,"part_8590011592,part_8590046019",2
pickslip_8590136071,"part_8589958847,part_8589982357",1
pickslip_8590085480,"part_8589934817,part_8589963819",1
pickslip_8590225361,"part_8589934747,part_8589975264",1
pickslip_8590267348,"part_8589934916,part_8589936633,part_8589942009,part_8589942159,part_8589983313,part_8589999035,part_8590088474",1
pickslip_8590218804,"part_8589936710,part_8589979693",2
pickslip_8590007556,"part_8589934762,part_8589934975,part_8589935745,part_8589935790,part_8589935792,part_8589936793,part_8589936794,part_8589937906,part_8589938410,part_8589943691,part_8589946842,part_8589955755,part_8589961054,part_8589967110,part_8589967747,part_8589987175",1
pickslip_8590003582,"part_8589934762,part_8589934975,part_8589935745,part_8589935790,part_8589935792,part_8589936793,part_8589937906,part_8589938410,part_8589943691,part_8589946842,part_8589955755,part_8589961054,part_8589967110,part_8589967747,part_8589987175",1
pickslip_8590120052,"part_8589935744,part_8589935790,part_8589941559,part_8589946842,part_8589978059",1
pickslip_8589977705,"part_8589937119,part_8589946842,part_8589962612,part_8589977707",14
pickslip_8589947044,"part_8589946842,part_8589947043",2
pickslip_8590280650,"part_8589935790,part_8589984009,part_8590038398",1
pickslip_8589949712,"part_8589935790,part_8589936793,part_8589937110",1
pickslip_8590244243,"part_8589934698,part_8589935790",1
pickslip_8590039358,"part_8589935362,part_8589935790",1
pickslip_8590009695,"part_8589935443,part_8590009695",2
pickslip_8590010398,"part_8589935443,part_8590003518",2
pickslip_8590228650,"part_8590228649,part_8590228650",1
pickslip_8590264967,"part_8589935403,part_8590101457",1
pickslip_8590060309,"part_8589934988,part_8589935403",4
pickslip_8590142777,"part_8589960054,part_8589987616,part_8590120910",1
pickslip_8590262909,"part_8589953273,part_8590106834",1
pickslip_8589946978,"part_8589938034,part_8589946976,part_8589946977,part_8589946978",1
pickslip_8590068422,"part_8589934886,part_8589935863,part_8589936385,part_8589942443,part_8589942448,part_8589942451,part_8589946977,part_8589952671,part_8589958098,part_8589958111,part_8589962351,part_8589968046,part_8589968047,part_8589968051,part_8589968052,part_8589968057,part_8590000072,part_8590000074,part_8590000075,part_8590000077,part_8590000598,part_8590000610,part_8590005969,part_8590005970,part_8590005971,part_8590013240,part_8590019777,part_8590061907,part_8590064459,part_8590068431,part_8590068437,part_8590068439,part_8590068440",1
pickslip_8590031633,"part_8589936359,part_8589936360,part_8589939054,part_8589946977,part_8590008545",1
pickslip_8590033871,"part_8589936385,part_8589946977,part_8589968047,part_8589968051",1
pickslip_8589999415,"part_8589937701,part_8589940417,part_8589946978,part_8589953273",1
pickslip_8590055029,"part_8589945254,part_8589953273,part_8589953325",1
