part_id,part_abs_freq,type
part_8590107686,4,Consumable
part_8589934874,12,Consumable
part_8589937389,45,Consumable
part_8589937078,37,Consumable
part_8589998922,3,Consumable
part_8590186061,3,Consumable
part_8590074328,1,Consumable
part_8590040015,1,Consumable
part_8590039976,1,Consumable
part_8590206626,1,Consumable
part_8590259418,1,Consumable
part_8590244940,1,Consumable
part_8589947790,13,Consumable
part_8589947795,2,Consumable
part_8590028503,2,Part
part_8590203221,2,Consumable
part_8589937146,10,Consumable
part_8590040170,1,Consumable
part_8589963160,1,Consumable
part_8589953987,7,Consumable
part_8590031735,4,Consumable
part_8589980001,2,Consumable
part_8589942220,26,Consumable
part_8590107753,3,Consumable
part_8590065358,4,Part
part_8590065349,4,Consumable
part_8590142793,1,Consumable
part_8590116821,1,Consumable
part_8590109882,1,Consumable
part_8589949430,16,Consumable
part_8590054884,1,Consumable
part_8589937372,47,Consumable
part_8590125820,2,Consumable
part_8590018556,1,Consumable
part_8589934837,6,Consumable
part_8590136046,2,Consumable
part_8590089431,3,Consumable
part_8590159235,1,Consumable
part_8590159240,1,Consumable
part_8590054750,1,Consumable
part_8590008821,1,Consumable
part_8590034432,3,Consumable
part_8590034433,3,Consumable
part_8590034430,1,Consumable
part_8589947101,26,Consumable
part_8589980783,1,Consumable
part_8590146093,1,Consumable
part_8590096488,2,Consumable
part_8590252446,2,Consumable
part_8590036555,3,Part
part_8590015422,2,Part
part_8589938178,11,Consumable
part_8590220670,1,Consumable
part_8590038760,1,Part
part_8589968283,10,Part
part_8589979072,8,Part
part_8590054558,29,Part
part_8589988448,23,Part
part_8589952550,1,Consumable
part_8590031846,1,Consumable
part_8590073947,3,Consumable
part_8589937068,20,Consumable
part_8589942280,20,Consumable
part_8589942229,17,Consumable
part_8589953978,7,Part
part_8589937837,80,Part
part_8590032140,13,Consumable
part_8589953699,24,Consumable
part_8589937395,2,Consumable
part_8589940779,9,Part
part_8589965146,26,Part
part_8590193415,1,Part
part_8589980757,1,Consumable
part_8589965348,9,Part
part_8589949049,16,Part
part_8589936015,29,Consumable
part_8590141366,1,Consumable
part_8590042856,1,Part
part_8590182664,1,Part
part_8590212071,4,Consumable
part_8589939055,123,Non-aircraft material
part_8589936691,64,Consumable
part_8589952305,22,Consumable
part_8589957406,13,Part
part_8589947166,29,Consumable
part_8590119129,1,Consumable
part_8589937116,75,Consumable
part_8589944196,34,Consumable
part_8589957962,3,Part
part_8590113522,1,Part
part_8589937276,169,Consumable
part_8589997437,5,Part
part_8590232868,1,Part
part_8589951369,3,Part
part_8590033323,1,Part
part_8590013382,3,Part
part_8589939948,77,Consumable
part_8589936916,318,Consumable
part_8589979927,11,Part
part_8589935641,65,Consumable
part_8590043332,6,Consumable
part_8590013193,2,Consumable
part_8590104055,4,Part
part_8590166189,1,Consumable
part_8589959937,4,Part
part_8590102752,3,Part
part_8589943598,2,Part
part_8590015407,4,Part
part_8589944217,9,Consumable
part_8589960864,3,Consumable
part_8589960863,3,Consumable
part_8590235101,1,Part
part_8589950859,9,Part
part_8590227408,3,Part
part_8589977425,2,Consumable
part_8590007354,1,Consumable
part_8589935117,6,Part
part_8589939997,52,Part
part_8590204617,1,Part
part_8589995652,1,Consumable
part_8589984819,1,Part
part_8589974900,5,Part
part_8590056751,1,Part
part_8589977351,2,Consumable
part_8590144659,1,Consumable
part_8589944759,1,Non-aircraft material
part_8589962527,18,Consumable
part_8589936028,2,Consumable
part_8590102147,1,Consumable
part_8590075560,3,Part
part_8590054624,1,Consumable
part_8590088977,4,Consumable
part_8590042315,1,Consumable
part_8590023749,2,Consumable
part_8590006903,3,Consumable
part_8589947520,1,Consumable
part_8590044538,1,Consumable
part_8590023575,1,Consumable
part_8590069614,1,Consumable
part_8589998641,4,Part
part_8590255714,1,Consumable
part_8589982520,4,Part
part_8590016858,3,Consumable
part_8589951422,4,Part
part_8590002600,12,Part
part_8590012841,3,Consumable
part_8590012842,2,Consumable
part_8589994208,10,Part
part_8590130319,1,Part
part_8590020581,7,Part
part_8590105319,2,Part
part_8590015740,1,Part
part_8590048089,2,Part
part_8589969430,1,Part
part_8589954886,27,Consumable
part_8590007646,3,Consumable
part_8590047904,2,Consumable
part_8589975154,2,Consumable
part_8590035004,2,Consumable
part_8590063922,1,Consumable
part_8589969614,1,Consumable
part_8590143501,1,Part
part_8590014668,1,Part
part_8590025448,2,Consumable
part_8590047872,1,Consumable
part_8590047899,1,Consumable
part_8590069698,1,Consumable
part_8590115926,1,Consumable
part_8589990807,1,Consumable
part_8590201948,2,Consumable
part_8590210385,1,Consumable
part_8590069657,1,Consumable
part_8590000019,5,Consumable
part_8590049004,1,Part
part_8590042762,1,Consumable
part_8589987876,10,Consumable
part_8589937849,3,Consumable
part_8590236770,1,Part
part_8589951391,16,Part
part_8590069602,1,Consumable
part_8590072521,1,Part
part_8590173344,6,Consumable
part_8589943152,52,Consumable
part_8589944808,36,Consumable
part_8589964027,7,Consumable
part_8589940768,27,Consumable
part_8589935292,96,Consumable
part_8589934630,185,Consumable
part_8589934632,206,Consumable
part_8590037970,1,Consumable
part_8590243408,1,Consumable
part_8590061310,3,Part
part_8589941843,2,Part
part_8590251435,1,Consumable
part_8590011011,2,Consumable
part_8589969661,6,Consumable
part_8589975513,2,Consumable
part_8590047905,1,Consumable
part_8589938227,23,Consumable
part_8589978077,1,Consumable
part_8590069586,1,Part
part_8590069592,1,Part
part_8590032338,1,Consumable
part_8590049449,1,Consumable
part_8589940114,4,Consumable
part_8590005516,1,Consumable
part_8590020538,1,Consumable
part_8590042671,1,Consumable
part_8589980329,1,Consumable
part_8590069674,1,Consumable
part_8590047867,2,Consumable
part_8590209645,1,Consumable
part_8590029853,1,Consumable
part_8590013892,2,Consumable
part_8590072648,1,Part
part_8590047892,1,Part
part_8590069659,1,Part
part_8589978605,1,Part
part_8590044022,1,Consumable
part_8590067078,1,Part
part_8590101337,2,Consumable
part_8590118495,1,Consumable
part_8590054646,1,Consumable
part_8590025014,5,Consumable
part_8590055670,1,Consumable
part_8590054687,2,Consumable
part_8590028968,1,Consumable
part_8590002120,3,Consumable
part_8589968926,6,Consumable
part_8589996042,8,Consumable
part_8589996041,8,Consumable
part_8590016706,10,Consumable
part_8590016707,4,Consumable
part_8590094019,2,Part
part_8589940714,4,Part
part_8590055694,2,Consumable
part_8589935057,2,Consumable
part_8590000017,2,Consumable
part_8589935056,1,Consumable
part_8589935052,1,Consumable
part_8590011534,2,Consumable
part_8589943737,2,Consumable
part_8590267223,3,Consumable
part_8590267250,1,Consumable
part_8590038764,1,Consumable
part_8589941279,19,Part
part_8590055571,1,Consumable
part_8590055697,2,Consumable
part_8590011557,2,Consumable
part_8590028963,1,Consumable
part_8590069633,1,Consumable
part_8589955245,3,Consumable
part_8590066833,1,Consumable
part_8589978024,17,Part
part_8589965669,4,Consumable
part_8590000028,3,Consumable
part_8589936882,177,Consumable
part_8590172909,1,Non-aircraft material
part_8589986451,18,Part
part_8589965749,19,Part
part_8589987256,2,Consumable
part_8589983880,7,Part
part_8589991892,2,Consumable
part_8589953307,82,Part
part_8590211858,1,Part
part_8589945967,10,Consumable
part_8589956023,9,Consumable
part_8589954304,8,Part
part_8590024924,4,Consumable
part_8590030470,3,Consumable
part_8590070748,1,Consumable
part_8589972276,1,Consumable
part_8589995494,1,Consumable
part_8590028911,1,Consumable
part_8590069664,1,Part
part_8589938755,3,Consumable
part_8590016711,7,Consumable
part_8590016713,6,Consumable
part_8589945275,1,Consumable
part_8590037867,7,Consumable
part_8589937766,2,Consumable
part_8590085410,1,Part
part_8589954875,9,Part
part_8589969261,1,Consumable
part_8589937630,2,Consumable
part_8589967135,2,Consumable
part_8589952256,5,Part
part_8590124627,1,Consumable
part_8590146955,1,Consumable
part_8589995122,9,Part
part_8589974098,4,Consumable
part_8589938803,1,Consumable
part_8589991319,13,Consumable
part_8590229140,1,Part
part_8589959053,40,Consumable
part_8589936913,6,Part
part_8589945632,13,Consumable
part_8590078906,1,Consumable
part_8590004868,14,Consumable
part_8590000937,3,Consumable
part_8589941663,23,Consumable
part_8590077965,2,Consumable
part_8589980424,5,Part
part_8589942815,35,Consumable
part_8589936430,2,Consumable
part_8590050995,3,Part
part_8590023948,10,Consumable
part_8590139721,4,Part
part_8589963235,6,Part
part_8589940225,9,Part
part_8589951388,21,Part
part_8589942706,3,Part
part_8590040507,1,Part
part_8589974428,3,Consumable
part_8590081318,2,Consumable
part_8590089292,1,Consumable
part_8590047069,1,Consumable
part_8589972309,1,Consumable
part_8589978593,1,Consumable
part_8589972431,2,Consumable
part_8590024337,5,Consumable
part_8589972428,2,Consumable
part_8590037985,2,Consumable
part_8590041128,2,Consumable
part_8589993282,5,Consumable
part_8590058564,6,Consumable
part_8590071735,1,Consumable
part_8590037893,1,Consumable
part_8589978571,1,Consumable
part_8589979049,2,Consumable
part_8590070822,1,Consumable
part_8590125534,2,Consumable
part_8590025840,1,Consumable
part_8590123153,9,Consumable
part_8589947143,3,Consumable
part_8589991261,1,Consumable
part_8589939472,3,Part
part_8590069136,1,Part
part_8590273906,1,Consumable
part_8590267184,1,Consumable
part_8590034572,3,Part
part_8590022802,4,Consumable
part_8590000688,19,Part
part_8590250773,1,Part
part_8589963604,4,Part
part_8590074787,3,Part
part_8589944645,2,Part
part_8590154672,1,Consumable
part_8589999835,3,Part
part_8590020942,3,Consumable
part_8589936418,1,Consumable
part_8590084732,2,Consumable
part_8590135165,3,Part
part_8589969070,1,Part
part_8589935761,80,Part
part_8590064764,4,Part
part_8590048896,1,Part
part_8590253635,1,Consumable
part_8589953388,49,Consumable
part_8590126945,1,Consumable
part_8590036958,3,Part
part_8590233409,1,Part
part_8589945642,4,Consumable
part_8589969750,7,Part
part_8590111084,1,Consumable
part_8590216485,2,Part
part_8590050325,3,Non-aircraft material
part_8589959168,15,Consumable
part_8589940575,88,Consumable
part_8589949592,28,Part
part_8589962987,8,Part
part_8589940192,4,Part
part_8590094483,1,Consumable
part_8589990294,1,Non-aircraft material
part_8590126339,3,Consumable
part_8590250440,2,Consumable
part_8589944633,4,Consumable
part_8590177171,2,Part
part_8589935642,25,Part
part_8589996778,3,Part
part_8590104217,3,Consumable
part_8589964000,5,Part
part_8589964001,5,Part
part_8589983721,1,Part
part_8589980232,124,Consumable
part_8590035705,1,Consumable
part_8589988252,1,Non-aircraft material
part_8589948023,4,Consumable
part_8589984734,1,Consumable
part_8590142367,2,Consumable
part_8590127162,4,Consumable
part_8589934702,69,Consumable
part_8590007987,11,Consumable
part_8590202132,2,Consumable
part_8590012076,9,Consumable
part_8590123510,1,Consumable
part_8590232941,1,Consumable
part_8589942376,26,Part
part_8589939105,1,Consumable
part_8590104543,1,Consumable
part_8589969025,2,Consumable
part_8589990733,5,Consumable
part_8590019626,2,Consumable
part_8589946250,17,Consumable
part_8589934848,421,Consumable
part_8589982101,6,Consumable
part_8590045138,1,Consumable
part_8589944593,8,Consumable
part_8590186409,2,Consumable
part_8590264389,2,Consumable
part_8590061154,1,Consumable
part_8590112049,1,Consumable
part_8589953771,25,Consumable
part_8589943040,20,Consumable
part_8589954118,4,Consumable
part_8590007826,21,Consumable
part_8589936628,6,Consumable
part_8590101402,1,Consumable
part_8589982409,1,Consumable
part_8590005638,1,Consumable
part_8590033568,1,Consumable
part_8590092748,1,Consumable
part_8590063969,2,Consumable
part_8589935095,86,Consumable
part_8590204282,2,Consumable
part_8590202761,1,Consumable
part_8590205064,2,Consumable
part_8589940187,74,Consumable
part_8589982847,10,Consumable
part_8590274838,1,Consumable
part_8589995044,3,Consumable
part_8590155351,2,Consumable
part_8589993121,4,Consumable
part_8589953852,2,Consumable
part_8589966507,1,Consumable
part_8589950690,5,Part
part_8589984548,2,Consumable
part_8589935147,114,Consumable
part_8590062244,1,Consumable
part_8590203098,1,Consumable
part_8590234153,2,Consumable
part_8590058793,3,Consumable
part_8590030575,5,Consumable
part_8590188601,2,Consumable
part_8590051201,1,Consumable
part_8590276651,1,Consumable
part_8590281661,2,Consumable
part_8590269788,1,Part
part_8589935549,2,Consumable
part_8590025063,2,Consumable
part_8589935547,1,Consumable
part_8590235617,1,Consumable
part_8590161456,1,Consumable
part_8590203654,1,Consumable
part_8590204193,1,Consumable
part_8590173014,2,Consumable
part_8589940146,30,Consumable
part_8590020157,4,Consumable
part_8590015696,1,Consumable
part_8590182961,1,Consumable
part_8590094156,1,Consumable
part_8590015695,8,Consumable
part_8590020528,4,Consumable
part_8590204192,1,Consumable
part_8590161455,1,Part
part_8590267609,1,Consumable
part_8589966748,30,Consumable
part_8589938618,9,Consumable
part_8589935583,1,Consumable
part_8590197124,1,Consumable
part_8590108060,1,Consumable
part_8590098914,2,Consumable
part_8590165594,3,Consumable
part_8589971651,3,Consumable
part_8589997818,6,Part
part_8590023224,4,Consumable
part_8589945034,22,Consumable
part_8589972230,2,Consumable
part_8589988041,3,Part
part_8589935101,661,Non-aircraft material
part_8590029155,1,Part
part_8590199655,8,Consumable
part_8589937593,16,Consumable
part_8590166528,1,Consumable
part_8589962035,3,Consumable
part_8590101505,2,Part
part_8589994997,1,Consumable
part_8589940844,27,Consumable
part_8589985040,11,Consumable
part_8589970906,14,Consumable
part_8589976355,18,Consumable
part_8590017300,13,Consumable
part_8589960458,6,Consumable
part_8590025993,7,Consumable
part_8590255809,1,Consumable
part_8590008171,2,Consumable
part_8589975491,10,Consumable
part_8589975475,24,Consumable
part_8589940788,21,Consumable
part_8589941518,25,Consumable
part_8589936266,55,Consumable
part_8590150913,1,Consumable
part_8589957467,1,Consumable
part_8590225787,1,Consumable
part_8590164886,5,Consumable
part_8590175323,9,Consumable
part_8590172574,1,Consumable
part_8590104689,2,Consumable
part_8590092709,15,Consumable
part_8589983791,3,Consumable
part_8589949369,7,Consumable
part_8590235963,1,Consumable
part_8589975591,6,Consumable
part_8589941734,12,Consumable
part_8590078190,1,Consumable
part_8589988303,5,Consumable
part_8590228680,1,Consumable
part_8590260638,2,Consumable
part_8589950350,6,Consumable
part_8589944488,20,Consumable
part_8589936710,48,Consumable
part_8589979693,5,Consumable
part_8590182112,2,Consumable
part_8589936794,91,Consumable
part_8590153003,1,Consumable
part_8589979290,1,Consumable
part_8590179603,1,Consumable
part_8590009695,2,Consumable
part_8590228650,1,Consumable
part_8590080747,4,Consumable
part_8589939959,14,Consumable
part_8589935403,41,Consumable
part_8589946978,25,Consumable
part_8590107497,3,Consumable
part_8590088474,6,Consumable
part_8590013481,4,Consumable
part_8590138447,3,Consumable
part_8589940705,65,Consumable
part_8589940940,78,Consumable
part_8590066141,20,Consumable
part_8590027319,60,Consumable
part_8590046157,1,Consumable
part_8589939976,22,Consumable
part_8589938788,62,Consumable
part_8590069131,1,Consumable
part_8590005449,2,Consumable
part_8590160003,1,Consumable
part_8589948191,4,Consumable
part_8589937683,54,Part
part_8589939504,37,Part
part_8589953760,22,Part
part_8590108317,2,Part
part_8589998652,11,Part
part_8589947054,10,Consumable
part_8589939264,50,Consumable
part_8590132333,4,Consumable
part_8589976878,17,Consumable
part_8589938551,57,Part
part_8589984939,12,Non-aircraft material
part_8590276805,3,Consumable
part_8590276807,2,Consumable
part_8590225077,6,Consumable
part_8590121554,4,Consumable
part_8589956163,5,Part
part_8589956162,5,Part
part_8590044249,2,Consumable
part_8590254560,2,Consumable
part_8590207540,1,Consumable
part_8589983859,3,Consumable
part_8590056312,2,Consumable
part_8590177428,2,Consumable
part_8590000997,3,Consumable
part_8589939758,9,Part
part_8590084207,1,Consumable
part_8590091495,2,Consumable
part_8590135826,2,Consumable
part_8589951051,9,Consumable
part_8590042752,7,Consumable
part_8590080636,4,Consumable
part_8589935003,8,Consumable
part_8590269184,1,Consumable
part_8590088423,3,Consumable
part_8589949532,8,Consumable
part_8589952168,2,Consumable
part_8589981646,1,Part
part_8589955009,6,Consumable
part_8590241714,1,Consumable
part_8590241716,1,Consumable
part_8590171009,2,Consumable
part_8590154020,2,Consumable
part_8590188805,1,Consumable
part_8590204279,2,Consumable
part_8590227318,3,Consumable
part_8590223294,18,Consumable
part_8589934766,9,Consumable
part_8590212647,3,Consumable
part_8589959426,7,Consumable
part_8590017305,1,Consumable
part_8590119319,10,Consumable
part_8590070813,1,Consumable
part_8589938850,17,Consumable
part_8589965628,6,Consumable
part_8589936639,4,Consumable
part_8589956237,1,Consumable
part_8590015691,1,Consumable
part_8590206963,3,Consumable
part_8589983400,2,Consumable
part_8590248412,2,Consumable
part_8590128164,1,Consumable
part_8589940104,1,Consumable
part_8589938206,1,Consumable
part_8589972992,6,Consumable
part_8590072519,1,Part
part_8589934935,29,Consumable
part_8589974540,2,Consumable
part_8590209840,1,Consumable
part_8589941628,79,Consumable
part_8590060092,1,Consumable
part_8590161516,1,Consumable
part_8589934905,50,Consumable
part_8590087802,2,Consumable
part_8589982125,4,Consumable
part_8589936363,127,Consumable
part_8589943797,18,Consumable
part_8589939059,31,Consumable
part_8590011885,1,Part
part_8589977940,2,Part
part_8589977103,8,Part
part_8590248117,1,Consumable
part_8589980464,16,Consumable
part_8590095865,1,Consumable
part_8589972840,1,Consumable
part_8589957209,3,Consumable
part_8590247581,1,Part
part_8590042460,7,Consumable
part_8590156902,1,Consumable
part_8589943232,5,Consumable
part_8589944835,16,Consumable
part_8589944785,9,Consumable
part_8590270009,1,Consumable
part_8589937843,6,Consumable
part_8590002019,4,Consumable
part_8590056970,1,Consumable
part_8590089775,2,Consumable
part_8589943217,2,Consumable
part_8589981171,19,Part
part_8590005311,1,Consumable
part_8589952723,5,Consumable
part_8589941670,8,Consumable
part_8589983714,11,Consumable
part_8590101833,1,Consumable
part_8589968110,1,Consumable
part_8589940984,38,Consumable
part_8590020870,1,Consumable
part_8589953036,2,Consumable
part_8589943435,33,Consumable
part_8589980875,1,Consumable
part_8589951822,11,Consumable
part_8590111534,3,Consumable
part_8590151619,3,Consumable
part_8590030956,2,Consumable
part_8589942000,6,Consumable
part_8590044149,2,Consumable
part_8589956530,24,Consumable
part_8589976329,23,Consumable
part_8590001677,7,Consumable
part_8590032320,5,Consumable
part_8589935039,5,Consumable
part_8590018190,4,Consumable
part_8589949951,3,Consumable
part_8589948187,14,Consumable
part_8590177162,1,Consumable
part_8590076676,2,Consumable
part_8590199797,8,Consumable
part_8589985262,1,Consumable
part_8590081468,1,Consumable
part_8589948425,2,Consumable
part_8590108057,5,Consumable
part_8589935728,5,Consumable
part_8590003361,4,Consumable
part_8590087016,1,Part
part_8589938203,27,Consumable
part_8590145648,4,Consumable
part_8590185845,2,Consumable
part_8589994294,1,Part
part_8589975054,16,Part
part_8590114059,16,Consumable
part_8590093785,4,Consumable
part_8590039584,38,Consumable
part_8589937030,2,Consumable
part_8590245225,2,Consumable
part_8589936863,134,Consumable
part_8589944430,11,Consumable
part_8589934692,452,Consumable
part_8589992968,5,Consumable
part_8589977412,3,Consumable
part_8589955247,4,Consumable
part_8590209150,1,Consumable
part_8590066577,3,Consumable
part_8590117266,2,Consumable
part_8590036667,1,Consumable
part_8590188342,2,Consumable
part_8589974227,6,Consumable
part_8589959560,2,Consumable
part_8589959342,1,Consumable
part_8590250847,1,Consumable
part_8589997583,4,Consumable
part_8589951065,21,Consumable
part_8589941942,68,Consumable
part_8589934723,943,Consumable
part_8589952276,34,Consumable
part_8589951411,7,Consumable
part_8589944882,192,Consumable
part_8590100465,1,Consumable
part_8590125537,5,Consumable
part_8589943854,134,Consumable
part_8589948384,80,Consumable
part_8590052806,1,Consumable
part_8590244561,1,Consumable
part_8590196427,1,Consumable
part_8589934690,633,Consumable
part_8589962685,16,Consumable
part_8589960460,2,Consumable
part_8589972277,9,Consumable
part_8589937963,88,Consumable
part_8589982499,4,Consumable
part_8590228206,2,Consumable
part_8590158516,1,Consumable
part_8589935260,34,Consumable
part_8590061772,4,Consumable
part_8589971759,3,Consumable
part_8590270301,1,Consumable
part_8589946629,55,Consumable
part_8589995690,13,Consumable
part_8590273866,1,Consumable
part_8590046495,2,Consumable
part_8589936793,81,Consumable
part_8589935745,85,Consumable
part_8589945290,53,Consumable
part_8589962587,19,Consumable
part_8589937474,42,Consumable
part_8590077045,2,Part
part_8589964178,11,Consumable
part_8589939000,44,Consumable
part_8589958182,4,Consumable
part_8589996584,11,Consumable
part_8589969200,2,Consumable
part_8590016772,2,Consumable
part_8590008175,2,Consumable
part_8590199245,3,Consumable
part_8589953178,4,Part
part_8590032192,1,Consumable
part_8589969065,1,Consumable
part_8590269242,1,Consumable
part_8590153462,1,Consumable
part_8589968555,2,Consumable
part_8590171091,7,Consumable
part_8590243187,1,Consumable
part_8590193452,3,Consumable
part_8590097387,1,Part
part_8590237425,1,Consumable
part_8590183334,1,Consumable
part_8589975685,4,Consumable
part_8590018083,1,Consumable
part_8589947840,10,Consumable
part_8589945256,12,Consumable
part_8590282641,2,Consumable
part_8590248471,1,Consumable
part_8590014268,2,Consumable
part_8589938934,9,Consumable
part_8590113745,6,Consumable
part_8589990009,10,Consumable
part_8589959248,11,Consumable
part_8590026903,11,Consumable
part_8590038793,1,Consumable
part_8590112754,2,Consumable
part_8589982356,12,Consumable
part_8590032911,10,Consumable
part_8590220139,1,Consumable
part_8589940246,2,Consumable
part_8590148087,1,Consumable
part_8590021980,1,Consumable
part_8590021983,4,Consumable
part_8590016010,1,Consumable
part_8590148095,1,Consumable
part_8589937884,45,Consumable
part_8589954084,30,Consumable
part_8589934825,10,Consumable
part_8589989488,10,Consumable
part_8589951283,8,Consumable
part_8589943168,13,Consumable
part_8589994285,1,Consumable
part_8590223246,1,Consumable
part_8590023452,4,Consumable
part_8590071513,2,Consumable
part_8590058079,3,Consumable
part_8589941762,17,Consumable
part_8590247829,1,Consumable
part_8590242323,1,Part
part_8590137455,2,Consumable
part_8589956451,27,Consumable
part_8589971163,15,Consumable
part_8590027871,5,Consumable
part_8590208338,1,Consumable
part_8589980242,5,Consumable
part_8589999893,3,Consumable
part_8589975924,25,Consumable
part_8589980792,3,Consumable
part_8589936047,63,Consumable
part_8590231816,1,Consumable
part_8590220235,1,Consumable
part_8590213737,2,Consumable
part_8590121111,1,Consumable
part_8590258998,2,Consumable
part_8590030781,72,Consumable
part_8589986381,1,Consumable
part_8589985245,2,Consumable
part_8590037179,8,Consumable
part_8589945073,18,Consumable
part_8590134717,4,Consumable
part_8589999860,4,Part
part_8589939098,15,Consumable
part_8590166086,2,Non-aircraft material
part_8590063713,1,Part
part_8590247768,2,Part
part_8590134504,2,Consumable
part_8590106916,1,Consumable
part_8590154922,2,Non-aircraft material
part_8589939171,9,Consumable
part_8589935914,223,Part
part_8589949865,40,Consumable
part_8590221541,1,Consumable
part_8590021038,6,Consumable
part_8590023033,1,Consumable
part_8590001513,9,Consumable
part_8590039013,3,Consumable
part_8589973227,3,Consumable
part_8589937867,8,Consumable
part_8590021917,12,Consumable
part_8590001992,11,Consumable
part_8590037920,3,Consumable
part_8590001504,13,Consumable
part_8589965644,1,Consumable
part_8589965641,1,Consumable
part_8589955206,9,Consumable
part_8589972255,5,Consumable
part_8590036031,1,Consumable
part_8590273893,1,Consumable
part_8590002368,1,Consumable
part_8590160207,1,Consumable
part_8589968795,9,Consumable
part_8589947144,1,Consumable
part_8590032329,3,Consumable
part_8590058396,1,Consumable
part_8589938339,4,Consumable
part_8590005450,2,Consumable
part_8589940751,78,Consumable
part_8589940820,20,Consumable
part_8589943553,46,Part
part_8589935569,1,Part
part_8589943884,5,Consumable
part_8589944499,10,Part
part_8589942984,22,Part
part_8589968818,3,Consumable
part_8590002788,1,Consumable
part_8590012246,2,Consumable
part_8589959277,11,Consumable
part_8590211333,2,Consumable
part_8590217897,1,Consumable
part_8590247156,1,Consumable
part_8590198325,6,Consumable
part_8589964937,2,Consumable
part_8589955550,4,Consumable
part_8590177497,1,Consumable
part_8590280633,1,Consumable
part_8589967807,18,Consumable
part_8589969781,20,Consumable
part_8589943209,20,Consumable
part_8589943194,21,Consumable
part_8589967631,1,Consumable
part_8590028306,4,Consumable
part_8589945817,2,Consumable
part_8589941261,12,Consumable
part_8590213615,12,Consumable
part_8590237515,1,Consumable
part_8590046373,1,Part
part_8590046374,1,Part
part_8590113917,1,Consumable
part_8590245503,1,Part
part_8589969670,18,Consumable
part_8589947624,14,Non-aircraft material
part_8590058277,6,Consumable
part_8589975923,8,Consumable
part_8590247728,1,Consumable
part_8590102937,5,Part
part_8590064730,14,Consumable
part_8590061571,4,Consumable
part_8589955575,4,Consumable
part_8589939167,13,Consumable
part_8589942608,10,Consumable
part_8589934771,125,Consumable
part_8590055669,2,Consumable
part_8589938784,54,Consumable
part_8589954422,46,Consumable
part_8589954424,45,Consumable
part_8590026195,4,Consumable
part_8590243151,2,Consumable
part_8590146495,1,Consumable
part_8590189478,1,Consumable
part_8590048442,2,Part
part_8589945471,1,Part
part_8589945046,9,Part
part_8589938826,7,Part
part_8589955680,7,Part
part_8589941690,25,Part
part_8590214099,3,Consumable
part_8590121612,1,Part
part_8590237844,1,Part
part_8589934989,3757,Part
part_8589939785,28,Consumable
part_8589934817,41,Consumable
part_8589938455,52,Part
part_8590252007,4,Consumable
part_8589939719,229,Part
part_8590108671,1,Part
part_8590008176,1,Consumable
part_8590079086,3,Consumable
part_8590182210,1,Consumable
part_8589963553,4,Consumable
part_8590011114,1,Part
part_8590163956,1,Consumable
part_8590050763,3,Part
part_8590019276,2,Consumable
part_8590134556,2,Consumable
part_8590231572,1,Consumable
part_8590019235,1,Consumable
part_8589935269,18,Consumable
part_8589962252,12,Consumable
part_8590005327,7,Consumable
part_8589971844,3,Consumable
part_8589937185,3,Part
part_8589969675,1,Consumable
part_8589935849,11,Consumable
part_8590020619,7,Consumable
part_8590117182,1,Consumable
part_8590117181,1,Consumable
part_8589982456,8,Consumable
part_8589982457,1,Consumable
part_8590173862,5,Part
part_8589955064,21,Consumable
part_8589942080,2,Consumable
part_8590174661,1,Part
part_8589936413,105,Consumable
part_8589991960,1,Raw material
part_8590120681,3,Consumable
part_8589978891,1,Consumable
part_8589954458,28,Consumable
part_8590023279,3,Consumable
part_8589936576,52,Consumable
part_8590032910,1,Part
part_8590037397,8,Consumable
part_8589975865,9,Consumable
part_8589999799,3,Consumable
part_8589945814,21,Consumable
part_8589980960,2,Consumable
part_8590017088,4,Consumable
part_8589939303,19,Consumable
part_8589934660,21,Consumable
part_8589934674,13,Consumable
part_8590006586,2,Consumable
part_8589947048,15,Consumable
part_8589939360,12,Consumable
part_8590105265,1,Consumable
part_8590027800,4,Consumable
part_8590104513,4,Consumable
part_8589935073,1,Consumable
part_8590032305,7,Consumable
part_8590048785,1,Consumable
part_8590022937,2,Consumable
part_8589956238,2,Consumable
part_8589948352,23,Consumable
part_8589994854,3,Consumable
part_8590029324,3,Consumable
part_8589949600,5,Consumable
part_8589954136,1,Consumable
part_8589938696,88,Consumable
part_8590121287,3,Consumable
part_8589944616,5,Consumable
part_8590009438,2,Consumable
part_8589940698,14,Consumable
part_8590168016,4,Consumable
part_8590061143,6,Consumable
part_8589969058,15,Consumable
part_8590198816,2,Consumable
part_8590197373,3,Consumable
part_8589937177,14,Consumable
part_8590154004,1,Consumable
part_8589980144,4,Consumable
part_8590036497,1,Consumable
part_8589986773,1,Consumable
part_8589950101,12,Consumable
part_8589947605,13,Consumable
part_8589939109,8,Consumable
part_8589999242,1,Consumable
part_8590179544,1,Consumable
part_8590161539,3,Consumable
part_8590075436,1,Consumable
part_8589983716,12,Consumable
part_8590002730,2,Consumable
part_8590038719,1,Consumable
part_8590028673,3,Consumable
part_8589944604,5,Consumable
part_8589957580,2,Consumable
part_8589989701,2,Part
part_8590273881,1,Consumable
part_8590012608,2,Consumable
part_8589943448,10,Consumable
part_8590038021,1,Consumable
part_8590064114,5,Part
part_8590201140,1,Part
part_8590052282,3,Consumable
part_8590143298,1,Consumable
